4894380202460,18:32:50,19:10:50,99-J,1,337048,2733,207349,1000320
4801173433567,01:38:41,01:43:41,24-D,0,255739,142,208992,1000321
9931159735615,06:52:45,07:24:45,82-K,0,213185,668,209590,1000322
5551816527250,17:06:49,17:27:49,71-W,1,304415,2378,206612,1000323
1513792156453,01:52:33,02:29:33,31-X,1,378260,1309,207825,1000324
9518065738758,06:41:59,07:02:59,13-M,1,347933,2466,201103,1000325
8034664257090,12:53:13,13:37:13,00-P,0,375497,17,202926,1000326
8305527152235,16:48:26,17:26:26,13-R,1,329051,1965,201192,1000327
4618843200684,14:42:33,15:11:33,57-S,1,273570,2038,209394,1000328
867209261492,05:03:13,05:30:13,60-U,1,362863,2831,202924,1000329
7480161739484,23:21:34,23:36:34,02-X,1,205198,575,205676,1000330
5882756278613,08:57:49,09:40:49,86-D,0,228846,2365,206785,1000331
6076144511195,07:50:17,08:41:17,09-S,0,258394,671,205822,1000332
729379722312,03:05:32,03:57:32,10-F,0,273086,1502,204006,1000333
1705696038984,03:03:35,03:40:35,99-K,0,328711,2605,202132,1000334
6532297852894,01:47:40,02:21:40,86-K,1,370823,2070,201087,1000335
3558789827822,15:12:09,15:42:09,36-G,0,366602,1670,203854,1000336
975151588113,01:07:30,02:06:30,03-D,1,310570,1866,206241,1000337
7466246424896,15:08:09,15:53:09,15-W,0,378611,2939,209988,1000338
3899892911887,17:14:51,18:07:51,71-B,1,206966,822,207661,1000339
7060369387580,16:22:58,16:23:58,24-X,0,278624,2358,208461,1000340
3341873789355,10:40:59,10:51:59,98-D,1,266783,1103,202188,1000341
7406662703472,21:40:52,22:11:52,59-I,1,261395,419,202864,1000342
6142683223537,03:26:34,03:28:34,88-W,1,255799,2850,208497,1000343
3262172845606,09:40:01,10:28:01,97-Q,1,367307,2359,208656,1000344
7937336934033,07:23:39,07:42:39,16-A,1,294338,2764,204618,1000345
1824060316241,02:17:11,02:21:11,01-N,1,305943,1495,202507,1000346
9786502113202,16:12:38,16:39:38,03-X,0,362701,1561,207361,1000347
3955590593432,20:50:07,21:44:07,27-Z,1,343035,2772,200679,1000348
5604146515715,12:43:25,13:26:25,77-S,0,390286,2525,202690,1000349
2696200119048,14:33:21,14:55:21,32-S,1,318946,274,201540,1000350
5473629253341,07:43:30,07:51:30,77-Y,0,347216,1098,200858,1000351
9259188819503,12:58:31,13:13:31,66-Z,0,390242,2555,204553,1000352
8758663726875,16:56:42,17:06:42,65-T,1,369944,172,205768,1000353
120478629579,00:13:56,00:50:56,46-X,0,272952,611,200089,1000354
5331269029262,14:19:09,14:56:09,50-X,0,238523,1497,208036,1000355
6218354895478,00:50:20,01:17:20,86-S,1,294750,2149,204161,1000356
9286670419354,11:03:04,11:20:04,02-T,1,264331,1714,202415,1000357
6056533233037,06:35:30,07:20:30,61-S,1,225684,1360,202929,1000358
257985449069,21:11:42,21:59:42,53-C,1,301048,963,202755,1000359
5975428483757,03:35:35,03:54:35,25-O,1,294141,796,203442,1000360
7529790147298,21:35:17,21:44:17,58-A,1,205217,2087,203354,1000361
3420558994991,05:30:13,06:09:13,82-D,0,239677,397,204856,1000362
6420653641063,07:50:54,08:34:54,10-K,1,317515,303,206478,1000363
7115345337506,17:31:43,18:27:43,31-R,1,327872,2576,203852,1000364
1074612672404,00:20:00,00:59:00,96-P,0,289337,2537,209306,1000365
8056827446943,14:47:42,15:28:42,41-B,1,269818,2657,209700,1000366
9149896835189,13:38:16,14:02:16,62-L,1,201296,750,204970,1000367
1218077849975,04:36:59,04:42:59,30-I,1,364653,290,207342,1000368
5794945954355,21:04:22,21:52:22,14-V,0,328455,1898,205076,1000369
3160455958046,02:59:56,03:58:56,85-N,1,307494,542,206079,1000370
5527425314765,10:43:58,11:03:58,79-J,0,374820,953,206182,1000371
2285328612540,08:46:45,09:29:45,65-D,0,337517,1594,203466,1000372
546163832,07:01:11,07:24:11,73-W,1,389439,2033,204097,1000373
5557141482806,23:07:24,23:53:24,85-P,0,276469,2013,206607,1000374
2834375258890,10:03:39,10:17:39,13-W,1,237516,2657,202778,1000375
6374314939023,10:16:46,11:02:46,81-B,0,214896,1362,203265,1000376
8287489222938,20:52:02,21:30:02,48-T,0,301017,132,202492,1000377
1448672831123,13:47:16,13:50:16,74-T,0,346185,1790,201564,1000378
6012315241669,07:21:34,07:41:34,89-C,1,236413,228,208028,1000379
4167959614590,13:14:11,13:42:11,44-O,1,302772,789,207753,1000380
1939615931302,13:31:08,14:23:08,22-K,1,369735,1328,204072,1000381
8120338094938,07:32:18,08:05:18,76-F,1,209426,612,208952,1000382
